,PC_0
31489,-11.52699391160602
31490,-11.507869143575856
31491,-11.531596561308303
31492,3.2102713866964865
31493,-11.571283312344226
31494,-11.524406695341675
31495,-11.558947881253149
31496,-34.23361733057752
31497,-11.53962705295876
31500,-11.536106452761084
31502,-11.461442007088795
31503,-11.444829216021882
31504,-11.538639657133515
31506,-17.84813651455449
31507,-26.707796317720437
31508,-17.961137764163443
31509,-11.520008944030987
31510,-11.54245832214934
31511,-11.403591737232924
31512,-11.503611891837982
31513,-11.55095497181937
31514,-11.546522741620663
31515,-11.50406422164454
31516,-11.434378862377885
31517,-11.508477080364942
31518,-14.960862048032823
31519,29.475072412007666
31520,-11.485884746862833
31521,-11.543397578441247
31522,-11.52657583116662
31524,-11.483710267598571
31525,-11.543261861619689
31526,-11.479200082352685
31527,-11.516316071298267
31528,-34.83682704099685
31529,-11.522540767408044
31530,-11.516607726196964
31531,-2.4362927307473745
31532,24.109366974088246
31533,-11.517510816479094
31534,-11.531316981142389
31535,-11.529637895393186
31538,51.367496305753996
31539,-23.42932373309698
31540,-11.512238552446625
31541,-11.546109092080526
31542,-11.532551614942937
31543,-3.849050489047932
31544,69.87695899035121
31545,-11.530306298258314
31546,-11.530127268957512
31547,-25.05931266867959
31548,-11.51786156295925
31550,-11.525506843907626
31551,-4.5437557922891205
31552,-15.696502033877868
31553,-11.499206155594987
31554,-11.531094000101012
31555,-11.53274639030808
31556,-11.535292656538564
31557,-11.538320172386092
31559,-17.97430947138289
31560,-28.97249614604754
31561,-20.737313527455726
31562,-11.527584800353694
31563,-11.534180400687902
31565,-11.51632630520649
31566,-11.491412082797712
31567,-10.940298218971984
31568,-11.564224387081763
31569,-11.553590378150984
31570,-0.5071952812616215
31571,-11.55164745966883
31573,-11.541758002322416
31574,-10.615624368180631
31575,-11.537611799717462
31576,-11.476181530181071
31577,-11.513506553625634
31578,-11.385744693877486
31579,-8.947231689825584
31580,-40.73351151753432
31581,-11.549725776758436
31582,-10.310794912974524
31583,-11.543843240953324
31584,-11.57576908977992
31585,-20.330160637701333
31586,-11.562836504969397
31587,-11.568064081164527
31588,53.12655392005934
31589,-11.525493345201095
31591,-13.597281865866039
31592,-11.425114679244984
31593,-11.535295727174894
31594,-11.57006038449046
31595,-11.484305518308672
31596,3.267519590640601
31597,-11.451464690623345
31598,-11.439945311728877
31600,-24.84282443783968
31602,-11.551711125700695
31604,-11.552471509508866
31605,-11.523743623121511
31606,-11.543484496636385
31607,-11.57457297329069
31609,-12.978032785428217
31610,-11.559365271193876
31611,-11.533846035971338
31612,-11.548805202774574
31613,-11.550937613795586
31614,-11.40223691814035
31616,-11.555139100361576
31617,-11.495049024526097
31618,-11.550491631832921
31619,-11.488310426642968
31620,-11.543065599153095
31621,-11.471698031418443
31622,-11.572723471649416
31623,-11.516883289130636
31625,38.97595570899571
31626,-11.5172431690756
31627,-11.446137145972418
31628,-11.531351066196729
31629,-11.556212219875178
31630,-11.528009259529188
31631,-11.52362561746305
31632,-11.550738448666138
31634,-11.409114611036049
31635,-29.037388455661713
31636,11.002598315423022
31637,-11.551091470695109
31638,-34.443096824885224
31639,-11.526923003364624
31640,-11.565125473999078
31641,-11.49649741028102
31642,90.634940692786
31643,22.316675436686147
31644,-11.538645747254758
31645,-11.50673350444401
31646,42.589542584623985
31647,-11.107628502336754
31648,-11.522341838138745
31649,-11.530326144429708
31651,-11.532491124425214
31652,-11.555470974504333
31653,113.46363124048138
31654,-19.390661186804994
31656,-11.523062182386564
31657,114.24048549871132
31658,-29.70534686442435
31659,9.672231205646494
31660,-11.524287205696885
31661,-11.551158592941642
31662,-11.523185944908384
31663,-0.030811270588014486
31664,-11.514835252459463
31665,-11.503462602668444
31666,-11.545449972854104
31667,-11.537018299598191
31668,113.47654185355326
31669,-11.54149914031082
31670,-11.460081320504607
31671,-11.532098542315948
31672,182.93731578419795
31673,-11.525055308671888
31674,-11.54124323535843
31676,-11.528960050152968
31677,28.67418210174873
31678,34.27621657961154
31679,-11.555123438650195
31680,-11.5103855873923
31681,149.67627345455918
31682,-11.46317177885042
31683,-25.75261266014661
31684,-11.500022049428658
31685,-11.53872134376058
31686,-12.979958917539443
31687,-11.487994461846737
31688,-11.528041021803828
31689,-11.433829025399644
31690,-24.237764819842464
31691,-11.531002849195971
31692,-8.346806315087484
31693,-11.44936139331265
31695,-11.579295106674511
31696,-38.858436072691084
31697,-11.5470288674055
31698,-18.013459129736265
31699,-30.075503820971832
31700,-31.70743468575916
31701,-11.57149972324002
31702,-11.536092705239437
31703,-11.497010318259568
31704,-34.744348418606855
31705,-11.52591049951394
31706,-11.50920641261039
31707,-11.512971737402353
31708,-11.522794903602815
31709,-11.5545688252853
31710,-11.526837133602346
31711,-33.48611963937755
31712,9.833802138756788
31713,-11.535688586768218
31714,-16.62451828713786
31715,-11.508842898957317
31716,-11.535340811843628
31717,-11.543218167254867
31718,71.70072493777033
31719,-11.512777379632844
31720,-11.523756631585105
31721,87.48847700129829
31722,-11.432395368245004
31723,144.4189109111663
31724,-11.536958453993751
31725,-11.536643260323059
31726,-11.45228496391912
31727,-11.522579211612946
31728,-4.443791417291013
31729,86.344118362002
31730,690.6440452459761
31731,-11.554062512501286
31732,-23.078703542541174
31733,-11.002702937422075
31734,22.393650136318996
31735,-11.53983548369694
31736,-11.53477971668289
31737,-22.871933861722876
31738,-11.573476263224965
31740,-11.536373616273773
31741,41.82203979188005
31743,-11.53980530452353
31744,-34.14079297081016
31745,-13.41727586950815
31746,-11.52887456612696
31747,-11.525127014870705
31749,-11.500555303761441
31750,-11.54210474032259
31751,-11.543993202343234
31752,-11.524650397788882
31753,9.628136086205417
31756,-11.524062929670755
31757,-11.519040384320217
31758,-11.526496594941289
31759,-11.549777593131752
31760,9.171882831538962
31761,-11.535987567078074
31762,-11.471190049779
31764,-11.488162888838138
31766,-11.539170908438035
31768,-11.542665985974102
31771,52.77491581044831
31773,-11.537776486373788
31774,-11.541604332559821
31775,-11.520054029364335
31776,16.48150652125136
31777,29.47280618606761
31778,-11.515557540422659
31779,-18.77937203227505
31780,-11.572266452692656
31781,-11.532079164118137
31782,-19.716153113820514
31783,-11.554678694799343
31784,-13.204058721889188
31785,41.49729376767919
31786,-11.48118589501488
31787,-11.005283046626237
31788,-11.553857260996098
31789,28.397402061743055
31790,146.5657665148689
31791,-11.528426651222379
31792,-19.90513084995499
31793,-11.512981368570557
31794,-11.501829724458553
31795,-11.546784098319948
31796,-11.546449418809495
31797,-11.355483520005285
31798,1252.8745361364836
31799,21.014477679316318
31800,-11.5324899133059
31802,-11.520782731553638
31803,-11.466955503281389
31804,-11.506334182288901
31806,-31.657040034081586
31807,-11.731280319963304
31808,178.31533633905383
31809,-11.426648212767756
31810,-11.5569900492148
31811,-11.527165167404453
31812,-11.535583434599506
31813,-29.149984663290653
31814,-11.536167152373169
31815,53.091692083819645
31816,-11.527946066524343
31817,131.40679856269088
31818,-11.536266575751696
31819,-11.490893808732048
31820,-1.8732179065592514
31821,-11.553468396998872
31822,-11.54506658933097
31823,-11.553189325038892
31824,-11.53014527579511
31825,-29.203283335187326
31826,-11.428399593419845
31827,-23.72512818341849
31828,35.12888422980544
31829,185.6809507450874
31830,-11.460590392810083
31831,-11.473222826466062
31832,-11.551631219647588
31833,-11.373869439355618
31835,-29.23589380958169
31836,-11.449400681773046
31837,-11.550694412352332
31838,-11.537379142803909
31839,-11.524238110226378
31840,-11.488543359501842
31841,-11.505240324153865
31842,46.843945180074854
31843,371.5194346743115
31845,-11.49316180856494
31846,-11.54637732119968
31847,39.459714424398385
31848,-11.534925577938841
31849,-11.51715094567468
31851,8.885935659237166
31853,-11.408180852123422
31854,-11.524338552111509
31855,-11.527661520595615
31856,720.8254641745655
31857,11.073347982053301
31858,-11.550999711255539
31859,-11.530685938041476
31860,-11.49009473098487
31862,-11.537912821623598
31863,-11.518848443896578
31864,-11.479885425085204
31865,-11.500141616216386
31866,-11.542108772613304
31867,-11.541385461266735
31868,-11.530243967448753
31869,-11.520039189894312
31870,-11.337153812776474
31871,-11.537239767545243
31872,-11.50533236403828
31873,-11.575571312659124
31874,-39.58296722466912
31875,-11.546263369413952
31876,213.8467603502503
31877,43.880304765803
31879,-11.541856276353794
31880,-11.532672939699737
31881,23.09120101750348
31882,-11.551864165943764
31883,-11.479482765206273
31884,-11.537502235684807
31885,-34.7589813976252
31886,-11.525203353220876
31887,-11.550669949678138
31888,-11.52242940497772
31889,-16.955407457626087
31890,-11.529454450776077
31892,-11.171105530497812
31893,-11.514088112102398
31894,-11.537999177420254
31895,-11.408051431302582
31896,-11.524757574156364
31897,-11.55109887253762
31898,-27.807114237895863
31899,-11.545118424348832
31900,21.160777615723383
31901,-11.52241980078257
31903,-11.529244175519747
31904,-11.469784432397132
31905,-8.69662815007448
31906,-11.55810716013825
31907,-11.520760975382043
31908,-11.50288944018082
31909,-11.54521822268015
31910,-11.51855356476302
31911,-11.53024196577674
31912,-11.513620210986398
31913,-20.687453802289962
31914,37.38808670906118
31916,-11.528559062218983
31917,41.27372044558936
31918,0.46187249514221385
31919,-11.535949704458563
31920,-11.44804088349005
31921,-5.784194671491232
31922,-11.559014659189867
31923,-11.533542411557724
31925,-11.523965809403498
31926,-11.530217793497997
31927,-11.529143260888873
31928,-11.531126124710037
31929,-21.326118741372486
31930,-11.554480247220347
31931,-11.519596795013932
31932,-11.551226060080635
31933,-11.546372034073553
31934,-11.522977568168173
31936,-11.1684196650226
31937,-11.50085564149307
31938,-11.526717946212107
31939,-11.525767818775371
31940,-11.532888312455274
31942,-16.55208118471894
31943,-11.581836292635607
31944,-11.55991289893131
31945,-11.02113635099953
31947,-11.539683311839461
31948,-11.51396082231023
31949,-22.12295680135113
31952,-11.537296182979398
31953,-11.53987062544587
31954,-8.72411412000386
31955,-11.468181290854943
31956,14.783564937378321
31957,-31.855248033753636
31958,-16.567212615025184
31959,-11.49306303255347
31960,-11.553725870192034
31961,-11.557942441840828
31962,-11.535861746695739
31963,-11.537410008199867
31964,36.875672858665126
31965,-11.542933171468986
31966,-11.516419080695707
31967,-11.527868427059927
31968,-37.008769652946825
31969,-11.549774790727595
31970,-11.57309930670461
31971,-11.538008103928384
31972,-11.535934121266854
31973,-11.558058609101872
31974,-11.464206799860614
31976,-11.463866722598231
31977,-11.507803593637814
31978,-11.574324087404694
31979,151.4696070764557
31980,-11.567836848167818
31981,-29.85559862971675
31982,7.462068137186452
31983,-11.533929948739262
31985,-11.583372359076407
31986,10.395516107237697
31987,-11.571119170720184
31988,-11.499373519710405
31989,-11.530864145431194
31990,-11.60038631959965
31992,18.856965622496126
31993,-11.507639144077086
31994,198.85758022824163
31995,-11.49583403839372
31998,-11.564517612280602
31999,-11.542620410587817
32001,-11.520184970010831
32002,-11.521055383948113
32003,-11.549139118028446
32004,-13.673190415124505
32005,-11.523768315621544
32006,-11.531139186019319
32007,-11.530927605464662
32008,-11.540766897753073
32009,118.35625407495512
32010,-11.495321806589569
32011,-18.039636826553746
32012,-11.54697669724099
32013,-11.521555747858898
32014,-19.230692775462337
32015,-28.030319105531433
32017,-11.333522214562592
32018,-11.575002291040251
32020,-11.528254591612358
32021,-11.533829524215601
32022,-11.5383259431705
32023,-11.411100994678124
32024,-11.537006448819158
32025,79.71934968602407
32026,-11.856847322721428
32027,-11.539318022079811
32028,-11.480497953253886
32029,-11.55212466644175
32030,-10.988851453513425
32031,29.16530553277961
32032,19.47832892863629
32033,-11.549639414090608
32034,89.19922960504059
32035,-11.53307909324113
32036,-11.512994767422338
32039,-11.514775240975135
32040,-11.546051721353562
32041,-11.555725086801623
32042,-13.713155859766205
32043,24.95561587455234
32044,-11.542261155366107
32046,-11.533772265714333
32047,-11.533669928993074
32048,-11.525194723578338
32049,-36.91341321217853
32050,-2.6841365296444906
32051,-11.539636317552299
32053,-11.534322873964516
32054,-11.553919859071932
32055,-11.102837339753926
32056,180.53244912317527
32058,-11.549616976037042
32059,-11.552823229142174
32060,-11.484348767216428
32061,-11.541392062189445
32062,-11.582128424625111
32063,-11.493903071673786
32064,-11.547627223964351
32065,-11.55200198488859
32066,-11.528326414996357
32067,-30.8195492395993
32068,-11.524524786708511
32069,-11.549908248974548
32071,-11.540233471778935
32072,-11.522219097921418
32073,-11.419663157725516
32074,-20.485334887229598
32075,-10.214135139025379
32076,-11.49760147221829
32077,1014.9513432881162
32079,-11.516036876826872
32080,-11.53620890543719
32082,-11.551492459291332
32083,-11.531544287504884
32084,-11.563172904243755
32085,-11.541016309938321
32086,-11.512032400392409
32087,-11.414262838987813
32088,-11.544157361990896
32089,-13.366886629177124
32090,-35.74986815266727
32091,-11.551245747308892
32092,29.703169185028642
32093,-11.569315688057229
32094,-11.522373707906079
32095,-11.559982473208205
32096,26.3615119826935
32097,-11.526886417546205
32098,-11.535316139323411
32099,-11.394789819471638
32100,-11.528283046550122
32101,-11.524875975414306
32102,-1.21596853684315
32103,-11.507891205941391
32104,-38.44753720113162
32105,-11.431167634597296
32107,-11.516035895968502
32108,-11.531871260152002
32109,-11.557908270063848
32110,-11.55913315417929
32111,-11.536740666793321
32112,-11.533087980837042
32113,-11.48395096244646
32114,-11.53176164204647
32116,-11.535087724757703
32117,-11.502475865429478
32118,-11.545227509972207
32119,-11.5209596608145
32121,-11.517295429637898
32122,-2.144112612322649
32123,-11.422911487491525
32124,-11.52319859914847
32125,6.919068483414859
32126,-18.994620444156247
32127,-11.535835977222085
32128,-11.573333820835312
32129,-11.562204377985438
32130,-11.457770516847782
32131,-11.503206132071604
32133,-6.080919585638181
32134,-11.546630427931097
32135,-11.494963105810104
32136,-11.552665333503551
32137,29.83445613759439
32138,-11.504836268150628
32139,-11.490592090823423
32140,-11.469571269431874
32141,-11.535236927823505
32142,-11.540386872409861
32144,-11.53448267379704
